login_count,activity_count,resources_viewed,days_inactive,average_grade,assignments_submitted,forum_posts,completion_rate,quiz_attempts_count,dropout
6.0,87,66.0,1298,10.8,0,0,1.0,3,0
6.0,111,93.0,1298,7.791665,0,0,0.0,2,0
5.0,71,55.0,1296,9.416665,0,0,0.0,2,0
4.0,105,90.0,1296,9.25,0,0,1.0,2,0
2.0,52,39.0,1298,7.458335,0,0,1.0,2,0
4.0,48,25.0,1298,1.75,0,0,0.0,2,1
15.0,226,199.0,1242,6.75,0,0,0.0,2,0
1.0,95,82.0,1298,3.75,0,0,1.0,2,0
7.0,88,68.0,1294,6.125,0,0,0.0,2,0
7.0,132,112.0,1266,5.458335,0,0,0.0,2,0
6.0,244,210.0,1217,9.361904,0,0,1.0,4,0
3.0,65,46.0,1298,5.0,0,0,1.0,5,0
4.0,84,68.0,1297,7.083335,0,0,1.0,2,0
1.0,80,72.0,1298,10.33333,0,0,0.0,1,1
6.0,82,65.0,1244,8.916665,0,0,0.0,3,0
2.0,53,43.0,1298,14.33333,0,0,1.0,1,0
5.0,104,88.0,1298,9.416665,0,0,1.0,2,0
4.0,130,114.0,1292,7.583335,0,0,1.0,3,0
10.0,168,136.0,1297,10.208335,0,0,0.5,4,0
2.0,81,72.0,1298,6.083335,0,0,0.0,2,1
5.0,124,103.0,1298,9.166665,0,0,1.0,4,0
3.0,90,76.0,1298,5.75,0,0,0.0,2,0
7.0,129,107.0,1298,5.125,0,0,1.0,2,0
11.0,182,157.0,39,7.916665,3,0,0.8,2,0
5.0,130,109.0,1298,11.208335,0,0,0.0,2,0
1.0,55,48.0,1298,10.33333,0,0,1.0,1,0
5.0,91,75.0,1294,4.75,0,0,0.0,2,0
4.0,106,92.0,1298,9.25,0,0,1.0,2,0
1.0,56,48.0,1298,7.0,0,0,0.0,1,1
4.0,111,90.0,1298,12.625,0,0,1.0,2,0
3.0,87,73.0,1298,6.791665,0,0,0.0,2,0
7.0,80,62.0,1298,8.75,0,0,0.0,2,0
5.0,120,102.0,1281,10.125,0,0,0.0,2,0
35.0,493,430.0,181,8.38889,6,0,0.75,4,0
1.0,131,125.0,1298,12.33333,0,0,0.0,1,1
4.0,125,111.0,1298,7.541665,0,0,1.0,2,0
1.0,33,25.0,1298,7.0,0,0,1.0,1,1
5.0,93,70.0,1298,8.5,0,0,0.0,4,0
222.0,1044,765.0,29,6.583335,0,0,0.0,2,0
5.0,118,100.0,1220,12.0,0,0,1.0,3,0
3.0,68,54.0,1298,6.958335,0,0,0.0,2,0
3.0,80,58.0,1298,6.416665,0,0,0.0,4,0
4.0,98,81.0,1298,5.791665,0,0,1.0,2,0
4.0,100,85.0,1296,8.791665,0,0,0.0,2,0
6.0,150,127.0,1298,9.041665,0,0,1.0,3,0
3.0,88,72.0,1298,9.625,0,0,0.0,3,0
2.0,13,8.0,1302,0.0,0,0,0.0,0,1
4.0,54,39.0,1298,2.25,0,0,1.0,2,0
3.0,61,48.0,1200,7.375,0,0,0.5,2,0
2.0,2,0.0,999,0.0,0,0,0.0,0,1
7.0,87,64.0,1296,7.916665,0,0,1.0,2,0
7.0,103,84.0,1296,6.125,0,0,0.5,2,0
5.0,66,52.0,1298,12.0,0,0,1.0,1,0
2.0,62,50.0,1298,8.25,0,0,1.0,2,0
2.0,58,45.0,1298,4.416665,0,0,1.0,2,0
40.0,644,573.0,182,6.744446666,6,0,1.0,4,0
4.0,135,121.0,1296,7.375,0,0,0.0,2,0
2.0,95,82.0,1298,8.75,0,0,0.0,2,1
1.0,32,26.0,1298,8.66667,0,0,0.0,1,1
5.0,83,65.0,1298,11.875,0,0,0.0,3,0
2.0,127,114.0,1298,5.916665,0,0,1.0,2,0
1.0,84,76.0,1298,13.0,0,0,0.0,1,1
1.0,38,31.0,1298,2.25,0,0,1.0,2,1
3.0,77,66.0,1293,13.0,0,0,0.0,1,0
6.0,124,99.0,1298,10.833335,0,0,1.0,5,0
2.0,93,81.0,1298,11.083335,0,0,0.0,2,1
2.0,192,177.0,1298,5.375,0,0,1.0,3,0
3.0,95,81.0,1298,7.583335,0,0,0.5,2,0
9.0,171,150.0,1294,6.942856,0,0,1.0,3,0
7.0,98,83.0,1298,6.916665,0,0,1.0,2,0
4.0,91,72.0,1298,5.125,0,0,0.0,2,0
8.0,122,100.0,161,10.333335,0,0,1.0,3,0
1.0,34,29.0,1298,12.0,0,0,0.0,1,1
3.0,80,72.0,1298,9.0,0,0,0.0,1,0
2.0,71,56.0,1298,10.666665,0,0,0.0,3,1
2.0,109,97.0,1298,8.75,0,0,1.0,2,0
16.0,125,97.0,1206,9.5,0,0,1.0,2,0
6.0,75,58.0,1298,9.416665,0,0,1.0,2,0
5.0,79,64.0,1298,4.458335,0,0,0.0,2,0
4.0,109,94.0,1298,7.625,0,0,0.0,2,0
5.0,103,84.0,1295,7.75,0,0,0.66667,2,0
3.0,123,108.0,1298,8.416665,0,0,0.0,2,0
3.0,114,101.0,1298,6.916665,0,0,1.0,2,0
6.0,260,238.0,1298,10.125,0,0,0.0,3,0
9.0,96,76.0,1298,7.416665,0,0,0.0,2,0
4.0,133,113.0,1298,12.666665,0,0,0.0,4,0
3.0,56,45.0,1295,12.33333,0,0,1.0,1,0
2.0,80,67.0,1298,7.291665,0,0,0.0,2,1
6.0,234,203.0,1219,14.266668,0,0,1.0,7,0
3.0,91,77.0,1298,6.25,0,0,0.0,2,0
3.0,83,68.0,1298,8.083335,0,0,0.0,2,0
7.0,361,340.0,1298,4.75,0,0,1.0,2,0
2.0,96,78.0,1298,17.555553333,0,0,1.0,3,0
15.0,193,148.0,1280,15.0,0,0,1.0,3,0
3.0,95,81.0,1298,3.291665,0,0,1.0,2,0
5.0,137,119.0,1242,8.625,0,0,0.0,2,0
4.0,98,84.0,1201,8.416665,0,0,1.0,2,0
6.0,116,94.0,1298,12.333335,0,0,0.0,3,0
8.0,78,56.0,1298,6.958335,0,0,0.0,2,0
6.0,162,146.0,1295,7.25,0,0,0.0,2,0
15.0,160,134.0,1200,8.916665,0,0,0.0,2,0
5.0,106,80.0,1298,11.166665,0,0,1.0,5,0
5.0,73,57.0,1298,9.083335,0,0,0.0,2,0
5.0,106,91.0,1298,8.916665,0,0,1.0,2,0
6.0,92,76.0,1163,9.083335,0,0,0.0,2,0
9.0,118,89.0,1183,8.75,0,0,1.0,2,0
3.0,87,71.0,1295,6.083335,0,0,0.0,3,0
1.0,61,55.0,1298,11.0,0,0,0.0,1,1
4.0,106,92.0,1298,8.916665,0,0,1.0,2,0
5.0,147,124.0,1298,9.666668,0,0,1.0,4,0
4.0,57,43.0,1298,6.291665,0,0,0.0,2,0
6.0,74,57.0,1298,8.583335,0,0,0.5,3,0
3.0,74,61.0,1298,8.083335,0,0,1.0,2,0
2.0,61,49.0,1298,7.416665,0,0,0.0,2,1
5.0,91,76.0,1298,8.75,0,0,0.5,2,0
7.0,181,161.0,1298,8.75,0,0,1.0,2,0
3.0,129,113.0,1298,6.791665,0,0,1.0,2,0
4.0,73,59.0,1298,10.166665,0,0,1.0,2,0
3.0,105,91.0,1251,6.416665,0,0,1.0,2,0
6.0,120,104.0,1298,7.416665,0,0,1.0,2,0
6.0,100,80.0,1219,9.75,0,0,1.0,4,0
4.0,97,81.0,1296,8.583335,0,0,1.0,3,0
10.0,122,99.0,1298,11.416665,0,0,1.0,3,0
2.0,72,64.0,1298,10.33333,0,0,0.0,1,1
2.0,47,35.0,1298,9.25,0,0,1.0,2,1
5.0,141,121.0,1298,7.876188,0,0,1.0,3,0
3.0,76,59.0,1297,8.791665,0,0,0.0,2,0
4.0,107,93.0,1298,6.083335,0,0,1.0,2,0
21.0,495,454.0,1298,7.416665,0,0,1.0,2,0
1.0,2,0.0,999,0.0,0,0,0.0,0,1
7.0,98,79.0,1294,5.75,0,0,0.0,2,0
5.0,72,58.0,1298,6.291665,0,0,1.0,2,0
3.0,88,79.0,1298,12.33333,0,0,1.0,1,0
4.0,56,42.0,1298,6.916665,0,0,0.0,2,0
1.0,46,35.0,1298,7.841266666,0,0,0.0,2,1
1.0,55,46.0,1298,8.0,0,0,1.0,1,0
5.0,81,62.0,1298,8.061904,0,0,0.0,3,0
12.0,265,236.0,1292,10.228572,0,0,1.0,4,0
5.0,112,85.0,1298,11.041665,0,0,0.0,3,0
4.0,100,83.0,1298,9.25,0,0,0.0,3,0
43.0,541,468.0,122,17.166666,2,0,0.2,7,0
4.0,124,110.0,1298,14.5,0,0,0.5,2,0
1.0,51,45.0,1298,9.33333,0,0,0.0,1,1
49.0,452,360.0,518,14.523808571,2,0,0.66667,5,0
1.0,64,54.0,1298,9.33333,0,0,0.5,1,0
1.0,35,27.0,1298,4.66667,0,0,1.0,1,1
6.0,111,91.0,1212,9.375,0,0,1.0,2,0
8.0,93,75.0,1298,9.25,0,0,0.0,2,0
4.0,96,79.0,1298,8.791665,0,0,1.0,3,0
7.0,86,68.0,1298,8.583335,0,0,0.0,2,0
3.0,58,45.0,1298,7.0,0,0,0.0,2,0
516.0,707,181.0,277,9.708335,0,0,0.0,2,0
1.0,33,27.0,1298,8.0,0,0,0.0,1,1
4.0,77,63.0,1298,6.416665,0,0,1.0,2,0
7.0,166,142.0,1298,9.916665,0,0,1.0,3,0
7.0,81,59.0,1290,11.5,0,0,1.0,3,0
4.0,79,67.0,1298,8.416665,0,0,0.0,2,0
5.0,158,136.0,1298,8.2,0,0,1.0,3,0
1075.0,1779,692.0,1298,9.25,0,0,0.0,2,0
2.0,81,69.0,1298,5.75,0,0,0.0,2,1
1.0,50,45.0,1298,14.33333,0,0,0.0,1,1
4.0,143,122.0,1296,9.625,0,0,0.0,2,0
5.0,101,80.0,1198,12.0,0,0,0.0,3,0
6.0,92,73.0,1298,6.625,0,0,1.0,2,0
3.0,116,105.0,1297,7.75,0,0,0.0,2,0
4.0,62,51.0,1298,7.0,0,0,1.0,1,0
2.0,118,103.0,1298,14.333335,0,0,1.0,3,0
2.0,63,51.0,1298,8.25,0,0,1.0,2,0
3.0,105,92.0,1298,8.416665,0,0,0.0,2,0
1.0,32,24.0,1298,12.0,0,0,1.0,1,1
4.0,57,45.0,1298,8.75,0,0,0.0,2,0
4.0,96,81.0,1298,8.0,0,0,1.0,1,0
6.0,106,90.0,1298,9.833335,0,0,1.0,2,0
1.0,34,26.0,1298,9.33333,0,0,0.0,1,1
3.0,90,73.0,1298,7.75,0,0,0.0,3,0
3.0,82,66.0,1298,3.625,0,0,1.0,2,0
3.0,88,74.0,1298,7.916665,0,0,0.0,2,0
6.0,134,116.0,1294,9.75,0,0,0.33333,2,0
14.0,136,104.0,1298,12.33333,0,0,1.0,1,0
2.0,146,128.0,1298,10.333335,0,0,0.66667,3,0
3.0,121,103.0,1292,5.25,0,0,0.0,3,0
5.0,108,92.0,1298,8.583335,0,0,0.5,2,0
4.0,121,99.0,1298,11.041665,0,0,0.0,2,0
6.0,78,61.0,1298,8.583335,0,0,1.0,2,0
5.0,47,32.0,1298,7.958335,0,0,1.0,2,0
2.0,110,98.0,1298,5.371428,0,0,1.0,3,0
4.0,135,120.0,1298,8.25,0,0,1.0,2,0
1.0,51,44.0,1298,14.33333,0,0,0.0,1,1
5.0,69,54.0,1297,9.875,0,0,0.0,2,0
7.0,103,80.0,1298,10.375,0,0,1.0,3,0
6.0,89,72.0,1125,8.083335,0,0,1.0,2,0
10.0,94,74.0,1295,4.25,0,0,0.0,2,0
6.0,56,37.0,1298,6.75,0,0,0.0,2,0
1.0,69,60.0,1298,8.333335,0,0,1.0,2,0
4.0,261,238.0,1298,13.015873333,0,0,1.0,2,0
5.0,103,88.0,1298,11.208335,0,0,1.0,2,0
6.0,109,92.0,1294,8.75,0,0,0.0,2,0
5.0,81,65.0,1298,8.25,0,0,0.0,2,0
9.0,122,103.0,1298,4.625,0,0,1.0,2,0
22.0,261,215.0,999,0.0,2,0,1.0,0,0
32.0,382,323.0,424,0.0,2,0,1.0,0,0
1.0,11,5.0,1298,0.0,0,0,0.0,0,1
45.0,468,392.0,1298,10.583335,2,0,0.75,2,0
1.0,14,8.0,1295,0.0,0,0,0.0,0,1
8.0,156,137.0,1298,6.916665,0,0,0.0,2,0
3.0,92,75.0,1298,4.247616,0,0,1.0,3,0
34.0,420,350.0,999,0.0,2,0,1.0,0,0
3.0,67,55.0,1298,11.375,0,0,1.0,2,0
40.0,296,238.0,731,19.727275,0,0,0.4,5,0
3.0,107,93.0,1291,6.333335,0,0,1.0,2,0
92.0,1424,1301.0,177,3.125,20,0,0.91892,2,0
3.0,45,34.0,1298,6.958335,0,0,0.0,2,1
24.0,341,289.0,636,10.875,0,0,1.0,2,0
10.0,206,182.0,1298,9.761904,0,0,1.0,3,0
9.0,147,123.0,1295,10.69524,0,0,1.0,3,0
9.0,106,83.0,1298,15.07936,0,0,0.5,2,0
2.0,75,58.0,1298,15.33333,0,0,1.0,1,0
1.0,41,35.0,1298,16.33333,0,0,0.0,1,1
5.0,122,109.0,1298,18.33333,0,0,1.0,1,0
1.0,2,1.0,999,0.0,0,0,0.0,0,1
38.0,216,166.0,515,0.0,0,0,0.0,0,1
28.0,370,321.0,999,0.0,2,0,1.0,0,0
22.0,301,256.0,999,0.0,2,0,1.0,0,0
24.0,383,335.0,999,0.0,2,0,1.0,0,0
35.0,465,405.0,999,0.0,2,0,1.0,0,0
48.0,634,564.0,999,0.0,2,0,1.0,0,0
18.0,230,187.0,999,0.0,2,0,1.0,0,0
26.0,476,429.0,999,0.0,2,0,1.0,0,0
23.0,230,183.0,999,0.0,2,0,1.0,0,0
17.0,287,249.0,999,0.0,2,0,0.75,0,0
75.0,750,577.0,999,0.0,2,0,1.0,0,0
19.0,196,156.0,999,0.0,2,0,1.0,0,0
12.0,174,135.0,999,0.0,2,0,1.0,0,0
35.0,455,395.0,999,0.0,2,0,0.66667,0,0
36.0,574,515.0,999,0.0,2,0,1.0,0,0
24.0,350,296.0,999,0.0,2,0,1.0,0,0
25.0,360,314.0,999,0.0,2,0,0.66667,0,0
33.0,395,341.0,999,0.0,2,0,1.0,0,0
19.0,231,193.0,999,0.0,2,0,0.91667,0,0
47.0,565,480.0,999,0.0,2,0,1.0,0,0
27.0,220,181.0,683,5.656566666,0,0,0.75,4,0
28.0,196,143.0,795,24.51515,0,0,0.0,5,0
45.0,384,317.0,773,26.045455,0,0,1.0,6,0
12.0,130,105.0,856,10.878785,0,0,0.5,3,0
44.0,310,248.0,790,9.969695,0,0,1.0,5,0
32.0,259,211.0,782,10.0,0,0,0.14286,4,0
42.0,444,385.0,759,8.836364,0,0,0.0,6,0
46.0,302,239.0,791,26.0,0,0,1.0,5,0
19.0,150,115.0,795,17.81818,0,0,0.0,3,0
8.0,91,73.0,856,15.111106666,0,0,0.0,2,0
30.0,247,201.0,635,27.272725,0,0,1.0,5,0
56.0,596,518.0,771,25.060605,0,0,0.0,5,0
15.0,149,126.0,772,2.0,0,0,1.0,3,0
959.0,1485,510.0,772,13.0303,0,0,1.0,3,0
36.0,268,215.0,792,24.863635,0,0,1.0,5,0
13.0,156,131.0,865,8.0,0,0,0.0,3,0
26.0,270,228.0,792,18.8,0,0,1.0,4,0
1.0,44,38.0,891,0.0,0,0,0.0,0,1
39.0,178,121.0,263,0.0,0,0,0.0,0,1
75.0,892,783.0,182,7.21667,20,0,1.0,1,0
51.0,699,615.0,176,0.0,22,0,1.0,0,0
42.0,460,384.0,176,16.311113333,17,0,1.0,2,0
73.0,716,612.0,111,9.41667,20,0,0.88462,1,0
58.0,713,613.0,176,14.888886666,22,0,1.0,3,0
40.0,648,567.0,164,14.97778,19,0,1.0,2,0
62.0,1119,1023.0,188,12.455553333,19,0,0.8125,2,0
74.0,988,885.0,169,8.66667,18,0,1.0,1,0
167.0,2229,1945.0,178,9.75,19,0,0.84,1,0
99.0,1167,1011.0,158,16.0,17,0,0.94737,2,0
64.0,577,484.0,175,15.066666666,18,0,0.90476,3,0
73.0,798,670.0,177,16.011113333,23,0,0.95652,5,0
119.0,1275,1117.0,173,8.08333,21,0,1.0,1,0
91.0,910,758.0,186,14.9,19,0,1.0,2,0
94.0,1180,1052.0,177,5.31667,21,0,0.95833,1,0
98.0,1316,1101.0,107,14.366666666,19,0,0.91667,3,0
105.0,1332,1136.0,178,17.333333333,24,0,0.96774,4,0
17.0,248,208.0,999,22.666666666,2,0,0.66667,2,0
29.0,310,256.0,999,26.666666666,2,0,1.0,2,0
16.0,194,153.0,999,21.333333333,2,0,1.0,2,0
326.0,1238,869.0,29,24.666666666,2,0,1.0,2,0
21.0,193,145.0,999,26.666666666,2,0,0.875,2,0
19.0,342,297.0,999,24.666666666,2,0,1.0,2,0
47.0,664,575.0,999,24.666666666,2,0,1.0,2,0
24.0,303,253.0,999,22.0,2,0,0.33333,2,0
38.0,487,409.0,999,24.666666666,2,0,0.66667,2,0
2630.0,3890,1234.0,999,24.666666666,2,0,0.66667,2,0
26.0,288,241.0,999,24.666666666,2,0,1.0,2,0
14.0,146,106.0,999,26.666666666,2,0,1.0,2,0
20.0,219,178.0,999,25.333333333,2,0,0.66667,2,0
94.0,733,613.0,999,26.666666666,2,0,1.0,2,0
41.0,466,399.0,999,20.0,2,0,1.0,2,0
26.0,345,298.0,999,15.333333333,2,0,1.0,2,0
35.0,350,293.0,999,26.666666666,2,0,1.0,2,0
23.0,253,204.0,999,8.0,2,0,1.0,2,0
32.0,360,302.0,999,26.666666666,2,0,1.0,2,0
15.0,180,144.0,999,23.333333333,2,0,1.0,2,0
33.0,351,294.0,999,26.666666666,2,0,1.0,2,0
37.0,423,328.0,999,19.333333333,2,0,1.0,2,0
157.0,1377,1194.0,25,24.666666666,2,0,1.0,2,0
121.0,748,586.0,33,26.666666666,2,0,1.0,2,0
7.0,580,551.0,999,14.0,2,0,1.0,2,0
22.0,185,134.0,999,24.666666666,2,0,1.0,2,0
24.0,348,297.0,999,26.666666666,2,0,1.0,2,0
38.0,428,366.0,999,23.333333333,2,0,1.0,2,0
1983.0,3467,1440.0,999,20.0,2,0,1.0,2,0
30.0,394,342.0,999,26.666666666,2,0,1.0,2,0
52.0,719,643.0,999,26.666666666,2,0,1.0,2,0
47.0,477,406.0,999,22.666666666,2,0,1.0,2,0
61.0,620,518.0,999,25.333333333,2,0,0.8,2,0
38.0,478,416.0,999,9.333333333,2,0,1.0,2,0
44.0,354,285.0,999,26.666666666,2,0,1.0,2,0
26.0,294,241.0,999,17.333333333,2,0,0.66667,2,0
52.0,515,436.0,223,19.333333333,2,0,1.0,2,0
40.0,488,426.0,999,18.666666666,2,0,0.8,2,0
28.0,284,229.0,999,10.0,2,0,1.0,2,0
25.0,345,299.0,999,26.666666666,2,0,0.5,2,0
29.0,463,406.0,999,24.666666666,2,0,1.0,2,0
27.0,497,449.0,999,24.666666666,2,0,0.66667,2,0
23.0,317,273.0,999,14.0,2,0,1.0,2,0
2697.0,4413,1683.0,999,24.666666666,2,0,1.0,2,0
36.0,415,354.0,999,20.666666666,2,0,0.57143,2,0
16.0,242,205.0,999,24.666666666,2,0,1.0,2,0
31.0,361,305.0,999,22.666666666,2,0,0.66667,2,0
28.0,349,300.0,999,15.333333333,2,0,1.0,2,0
21.0,241,198.0,999,24.666666666,2,0,1.0,2,0
27.0,242,203.0,999,0.0,6,0,1.0,0,0
58.0,588,516.0,999,0.0,7,0,1.0,0,0
29.0,256,210.0,999,0.0,6,0,1.0,0,0
52.0,378,305.0,999,0.0,6,0,1.0,0,0
160.0,445,272.0,999,0.0,6,0,1.0,0,0
15.0,215,188.0,999,0.0,6,0,1.0,0,0
30.0,240,199.0,999,0.0,6,0,0.9,0,0
34.0,378,309.0,999,0.0,7,0,1.0,0,0
56.0,417,346.0,999,0.0,6,0,0.83333,0,0
36.0,369,318.0,999,0.0,6,0,1.0,0,0
24.0,224,186.0,999,0.0,6,0,1.0,0,0
33.0,379,331.0,999,0.0,4,0,0.92308,0,0
62.0,622,544.0,999,0.0,7,0,1.0,0,0
31.0,282,240.0,999,0.0,6,0,0.88889,0,0
36.0,439,383.0,999,0.0,6,0,1.0,0,0
53.0,421,352.0,999,0.0,7,0,1.0,0,0
22.0,221,186.0,999,0.0,6,0,1.0,0,0
29.0,309,258.0,999,0.0,6,0,1.0,0,0
34.0,327,280.0,999,0.0,6,0,0.86667,0,0
27.0,278,236.0,999,0.0,6,0,1.0,0,0
54.0,481,413.0,999,0.0,6,0,1.0,0,0
39.0,460,407.0,999,0.0,7,0,1.0,0,0
25.0,259,217.0,999,0.0,6,0,0.91667,0,0
39.0,492,437.0,999,0.0,6,0,0.84211,0,0
24.0,386,350.0,999,0.0,6,0,0.9375,0,0
37.0,353,305.0,999,0.0,6,0,1.0,0,0
25.0,222,190.0,999,0.0,3,0,1.0,0,0
7.0,115,100.0,160,0.0,0,0,0.0,0,0
3.0,15,9.0,999,0.0,0,0,0.0,0,1
18.0,455,427.0,202,0.0,0,0,0.0,0,1
5.0,42,30.0,999,0.0,0,0,0.0,0,1
57.0,1567,1499.0,129,0.0,0,0,1.0,0,0
7.0,23,8.0,999,0.0,0,0,0.0,0,1
11.0,100,84.0,112,0.0,1,0,0.57143,0,0
11.0,95,71.0,148,0.0,1,0,1.0,0,0
11.0,97,81.0,148,0.0,1,0,1.0,0,0
13.0,122,104.0,262,0.0,1,0,1.0,0,0
29.0,238,204.0,53,0.0,1,0,0.8,0,0
14.0,108,89.0,44,0.0,1,0,1.0,0,0
42.0,253,200.0,42,0.0,1,0,1.0,0,0
9.0,108,93.0,148,0.0,1,0,1.0,0,0
10.0,95,79.0,148,0.0,1,0,0.33333,0,0
13.0,129,112.0,148,0.0,0,0,0.6,0,0
14.0,100,72.0,140,0.0,1,0,1.0,0,0
9.0,138,118.0,148,0.0,1,0,0.57143,0,0
14.0,118,97.0,34,0.0,1,0,1.0,0,0
7.0,76,61.0,144,0.0,1,0,1.0,0,0
36.0,249,208.0,191,0.0,1,0,1.0,0,0
14.0,145,123.0,148,0.0,1,0,1.0,0,0
6.0,69,58.0,274,0.0,1,0,1.0,0,0
7.0,72,60.0,154,0.0,1,0,1.0,0,0
14.0,94,75.0,149,0.0,1,0,1.0,0,0
22.0,191,163.0,151,0.0,1,0,0.5,0,0
11.0,97,81.0,71,0.0,1,0,1.0,0,0
14.0,145,122.0,148,0.0,1,0,1.0,0,0
14.0,123,104.0,153,0.0,1,0,1.0,0,0
7.0,86,75.0,187,0.0,0,0,0.0,0,1
2.0,9,4.0,278,0.0,0,0,0.0,0,1
99.0,1272,1052.0,31,10.162687727,7,1,1.0,25,0
84.0,804,612.0,31,9.831435454,3,0,1.0,25,0
101.0,1187,989.0,31,8.647632727,7,0,0.99502,22,0
128.0,1889,1572.0,44,10.272727272,8,1,1.0,43,0
31.0,562,446.0,43,8.810495909,3,0,0.9951,19,0
177.0,1138,862.0,31,8.101175263,8,0,0.89286,17,0
43.0,356,296.0,35,8.0,0,0,0.97917,2,0
153.0,1532,1260.0,31,7.870258636,10,0,0.99485,20,0
169.0,948,674.0,189,7.0,3,0,0.96667,2,0
109.0,1732,1430.0,34,10.363636363,10,0,1.0,46,0
51.0,943,779.0,31,9.9189565,8,0,1.0,27,0
42.0,817,638.0,31,10.013416818,8,0,1.0,36,0
45.0,1010,824.0,36,10.363636363,8,1,1.0,36,0
69.0,1690,1424.0,43,10.4,9,0,1.0,49,0
191.0,1099,850.0,31,8.060408,3,1,1.0,12,0
9.0,34,21.0,278,0.0,0,0,1.0,0,1
134.0,945,775.0,31,7.0388,7,0,0.98925,5,0
23.0,110,82.0,87,0.0,0,0,0.0,0,0
51.0,858,693.0,31,9.767011363,7,0,1.0,23,0
36.0,807,645.0,36,8.518226818,9,0,1.0,27,0
9.0,279,238.0,31,7.14646375,6,0,1.0,5,0
7.0,67,52.0,228,0.0,0,0,0.95652,0,1
56.0,929,745.0,42,9.875420909,9,1,0.99519,28,0
533.0,3459,2507.0,31,9.009151818,10,3,1.0,31,0
131.0,746,561.0,190,0.0,1,0,1.0,0,0
33.0,687,555.0,56,9.8760605,7,0,0.98485,21,0
31.0,641,518.0,42,6.539914545,5,0,0.9881,22,0
75.0,978,823.0,42,6.9644325,4,0,0.98592,18,0
17.0,650,530.0,80,10.096007272,7,0,1.0,24,0
148.0,1328,1074.0,31,10.11111125,4,0,0.98529,25,0
357.0,688,321.0,43,9.0,0,0,1.0,1,0
135.0,1193,948.0,42,9.515039545,3,0,0.98361,24,0
1.0,8,3.0,278,0.0,0,0,0.0,0,1
37.0,892,744.0,31,10.3358025,9,0,0.99441,24,0
75.0,889,724.0,70,9.52862,7,0,1.0,20,0
84.0,751,588.0,31,8.451375,7,1,1.0,15,0
41.0,659,528.0,31,9.359708,4,0,1.0,18,0
7.0,49,37.0,262,0.0,0,0,0.0,0,1
49.0,1050,896.0,36,9.675540454,10,1,1.0,22,0
25.0,422,344.0,42,8.147185714,2,0,0.99412,11,0
1.0,9,8.0,263,0.0,0,0,0.0,0,1
177.0,2122,1767.0,28,10.202693181,10,0,1.0,44,0
39.0,760,623.0,79,9.389796363,9,0,1.0,20,0
149.0,1494,1226.0,39,10.04315909,8,1,1.0,26,0
181.0,1058,859.0,69,4.047813333,3,0,1.0,3,0
46.0,860,723.0,36,9.069982727,9,0,1.0,19,0
156.0,1712,1389.0,38,8.643925909,8,0,0.94488,41,0
32.0,520,414.0,69,8.192996,1,0,1.0,17,0
106.0,1115,853.0,9,9.886083181,9,0,1.0,42,0
44.0,846,692.0,42,9.740400909,9,1,1.0,24,0
26.0,859,735.0,31,9.122345,10,0,1.0,19,0
34.0,820,645.0,43,10.363636363,9,0,1.0,41,0
24.0,227,194.0,192,0.0,1,0,1.0,0,0
54.0,802,655.0,39,10.268135909,8,0,1.0,19,0
1.0,8,3.0,273,0.0,0,0,0.0,0,1
12.0,122,106.0,89,0.0,0,0,0.5,0,0
83.0,1027,909.0,42,8.419753333,3,1,1.0,7,0
179.0,1694,1356.0,31,9.842104285,7,0,0.96774,33,0
22.0,665,484.0,37,8.566911,6,0,1.0,38,0
78.0,1222,1018.0,31,9.934343181,10,0,1.0,26,0
9.0,219,204.0,92,0.0,2,0,1.0,0,0
76.0,370,280.0,42,0.0,0,0,0.0,0,0
82.0,1087,875.0,31,10.209774545,4,0,1.0,31,0
118.0,1383,1108.0,77,10.2319195,6,1,1.0,34,0
41.0,752,623.0,31,8.162214444,8,0,0.995,18,0
30.0,375,336.0,151,0.0,0,0,1.0,0,0
130.0,1409,1132.0,31,9.511223181,10,0,1.0,39,0
77.0,803,642.0,15,10.045455,5,0,0.99425,18,0
113.0,816,585.0,31,6.014581428,3,0,1.0,19,0
16.0,473,370.0,36,8.453453181,5,0,1.0,19,0
22.0,585,463.0,43,6.801881666,9,0,1.0,21,0
58.0,3429,3210.0,35,10.363636363,10,1,1.0,36,0
2.0,15,8.0,278,0.0,0,0,0.0,0,1
36.0,773,636.0,31,8.682498181,10,0,1.0,19,0
247.0,2232,1870.0,41,7.80919409,7,1,1.0,21,0
144.0,1205,945.0,42,7.028482727,2,0,0.99291,28,0
200.0,2184,1832.0,31,9.177912,9,1,1.0,38,0
44.0,873,713.0,21,9.54769909,6,0,1.0,29,0
8.0,53,40.0,228,0.0,0,0,0.5,0,1
147.0,1570,1278.0,31,10.272727272,8,0,1.0,34,0
37.0,869,732.0,43,9.391868181,6,0,1.0,21,0
139.0,1078,893.0,31,4.060606,5,0,1.0,3,0
71.0,993,822.0,31,9.262633636,7,0,0.99015,21,0
28.0,797,642.0,42,9.30297909,10,1,1.0,31,0
118.0,1066,822.0,29,8.512227727,4,1,0.99,21,0
37.0,466,342.0,42,7.159838823,1,0,0.96721,21,0
5.0,57,48.0,204,0.0,0,0,1.0,0,1
30.0,540,424.0,36,7.588620909,6,0,1.0,19,0
155.0,1435,1136.0,31,9.631371818,4,0,0.87097,39,0
