userid,activity_count,login_count,resources_viewed,days_inactive,average_grade,assignments_submitted,forum_posts,completion_rate,quiz_attempts_count
47097,147,5.0,124.0,1298,9.666668,0,0,1.0,4
47098,57,4.0,43.0,1298,6.291665,0,0,0.0,2
47099,74,6.0,57.0,1298,8.583335,0,0,0.5,3
47100,74,3.0,61.0,1298,8.083335,0,0,1.0,2
47101,61,2.0,49.0,1298,7.416665,0,0,0.0,2
47102,91,5.0,76.0,1298,8.75,0,0,0.5,2
47103,181,7.0,161.0,1298,8.75,0,0,1.0,2
47104,129,3.0,113.0,1298,6.791665,0,0,1.0,2
47105,73,4.0,59.0,1298,10.166665,0,0,1.0,2
47106,105,3.0,91.0,1251,6.416665,0,0,1.0,2
47107,120,6.0,104.0,1298,7.416665,0,0,1.0,2
47108,100,6.0,80.0,1219,9.75,0,0,1.0,4
47109,97,4.0,81.0,1296,8.583335,0,0,1.0,3
47110,122,10.0,99.0,1298,11.416665,0,0,1.0,3
47111,72,2.0,64.0,1298,10.33333,0,0,0.0,1
47112,47,2.0,35.0,1298,9.25,0,0,1.0,2
47113,141,5.0,121.0,1298,7.876188,0,0,1.0,3
47114,76,3.0,59.0,1297,8.791665,0,0,0.0,2
47115,107,4.0,93.0,1298,6.083335,0,0,1.0,2
47116,495,21.0,454.0,1298,7.416665,0,0,1.0,2
47117,2,1.0,0.0,999,0.0,0,0,0.0,0
47118,98,7.0,79.0,1294,5.75,0,0,0.0,2
47120,72,5.0,58.0,1298,6.291665,0,0,1.0,2
47121,88,3.0,79.0,1298,12.33333,0,0,1.0,1
47122,56,4.0,42.0,1298,6.916665,0,0,0.0,2
47123,46,1.0,35.0,1298,7.841266666,0,0,0.0,2
47124,55,1.0,46.0,1298,8.0,0,0,1.0,1
47125,81,5.0,62.0,1298,8.061904,0,0,0.0,3
47126,265,12.0,236.0,1292,10.228572,0,0,1.0,4
47127,112,5.0,85.0,1298,11.041665,0,0,0.0,3
47128,100,4.0,83.0,1298,9.25,0,0,0.0,3
47129,541,43.0,468.0,122,17.166666,2,0,0.2,7
47130,124,4.0,110.0,1298,14.5,0,0,0.5,2
47131,51,1.0,45.0,1298,9.33333,0,0,0.0,1
47132,452,49.0,360.0,518,14.523808571,2,0,0.66667,5
47133,64,1.0,54.0,1298,9.33333,0,0,0.5,1
47134,35,1.0,27.0,1298,4.66667,0,0,1.0,1
47135,111,6.0,91.0,1212,9.375,0,0,1.0,2
47136,93,8.0,75.0,1298,9.25,0,0,0.0,2
47137,96,4.0,79.0,1298,8.791665,0,0,1.0,3
47138,86,7.0,68.0,1298,8.583335,0,0,0.0,2
47139,58,3.0,45.0,1298,7.0,0,0,0.0,2
47140,707,516.0,181.0,277,9.708335,0,0,0.0,2
47141,33,1.0,27.0,1298,8.0,0,0,0.0,1
47142,77,4.0,63.0,1298,6.416665,0,0,1.0,2
47143,166,7.0,142.0,1298,9.916665,0,0,1.0,3
47144,81,7.0,59.0,1290,11.5,0,0,1.0,3
47145,79,4.0,67.0,1298,8.416665,0,0,0.0,2
47146,158,5.0,136.0,1298,8.2,0,0,1.0,3
47147,1779,1075.0,692.0,1298,9.25,0,0,0.0,2
47148,81,2.0,69.0,1298,5.75,0,0,0.0,2
47149,50,1.0,45.0,1298,14.33333,0,0,0.0,1
47150,143,4.0,122.0,1296,9.625,0,0,0.0,2
47151,101,5.0,80.0,1198,12.0,0,0,0.0,3
47152,92,6.0,73.0,1298,6.625,0,0,1.0,2
47153,116,3.0,105.0,1297,7.75,0,0,0.0,2
47154,62,4.0,51.0,1298,7.0,0,0,1.0,1
47155,118,2.0,103.0,1298,14.333335,0,0,1.0,3
47156,63,2.0,51.0,1298,8.25,0,0,1.0,2
47158,105,3.0,92.0,1298,8.416665,0,0,0.0,2
47159,32,1.0,24.0,1298,12.0,0,0,1.0,1
47160,57,4.0,45.0,1298,8.75,0,0,0.0,2
47161,96,4.0,81.0,1298,8.0,0,0,1.0,1
47162,106,6.0,90.0,1298,9.833335,0,0,1.0,2
47163,34,1.0,26.0,1298,9.33333,0,0,0.0,1
47164,90,3.0,73.0,1298,7.75,0,0,0.0,3
47165,82,3.0,66.0,1298,3.625,0,0,1.0,2
47166,88,3.0,74.0,1298,7.916665,0,0,0.0,2
47167,134,6.0,116.0,1294,9.75,0,0,0.33333,2
47168,136,14.0,104.0,1298,12.33333,0,0,1.0,1
47169,146,2.0,128.0,1298,10.333335,0,0,0.66667,3
47170,121,3.0,103.0,1292,5.25,0,0,0.0,3
47171,108,5.0,92.0,1298,8.583335,0,0,0.5,2
47172,121,4.0,99.0,1298,11.041665,0,0,0.0,2
47173,78,6.0,61.0,1298,8.583335,0,0,1.0,2
47175,47,5.0,32.0,1298,7.958335,0,0,1.0,2
47176,110,2.0,98.0,1298,5.371428,0,0,1.0,3
47177,135,4.0,120.0,1298,8.25,0,0,1.0,2
47178,51,1.0,44.0,1298,14.33333,0,0,0.0,1
47182,69,5.0,54.0,1297,9.875,0,0,0.0,2
47183,103,7.0,80.0,1298,10.375,0,0,1.0,3
47184,89,6.0,72.0,1125,8.083335,0,0,1.0,2
47185,94,10.0,74.0,1295,4.25,0,0,0.0,2
47186,56,6.0,37.0,1298,6.75,0,0,0.0,2
47187,69,1.0,60.0,1298,8.333335,0,0,1.0,2
47188,261,4.0,238.0,1298,13.015873333,0,0,1.0,2
47189,103,5.0,88.0,1298,11.208335,0,0,1.0,2
47190,109,6.0,92.0,1294,8.75,0,0,0.0,2
47191,81,5.0,65.0,1298,8.25,0,0,0.0,2
47192,122,9.0,103.0,1298,4.625,0,0,1.0,2
47195,261,22.0,215.0,999,0.0,2,0,1.0,0
47201,382,32.0,323.0,424,0.0,2,0,1.0,0
47202,11,1.0,5.0,1298,0.0,0,0,0.0,0
47205,468,45.0,392.0,1298,10.583335,2,0,0.75,2
47212,14,1.0,8.0,1295,0.0,0,0,0.0,0
47222,156,8.0,137.0,1298,6.916665,0,0,0.0,2
47223,92,3.0,75.0,1298,4.247616,0,0,1.0,3
47226,420,34.0,350.0,999,0.0,2,0,1.0,0
47227,67,3.0,55.0,1298,11.375,0,0,1.0,2
47237,296,40.0,238.0,731,19.727275,0,0,0.4,5
47239,107,3.0,93.0,1291,6.333335,0,0,1.0,2
47240,1424,92.0,1301.0,177,3.125,20,0,0.91892,2
47243,45,3.0,34.0,1298,6.958335,0,0,0.0,2
47244,341,24.0,289.0,636,10.875,0,0,1.0,2
47245,206,10.0,182.0,1298,9.761904,0,0,1.0,3
47246,147,9.0,123.0,1295,10.69524,0,0,1.0,3
47247,106,9.0,83.0,1298,15.07936,0,0,0.5,2
47248,75,2.0,58.0,1298,15.33333,0,0,1.0,1
47249,41,1.0,35.0,1298,16.33333,0,0,0.0,1
47250,122,5.0,109.0,1298,18.33333,0,0,1.0,1
47252,2,1.0,1.0,999,0.0,0,0,0.0,0
47253,216,38.0,166.0,515,0.0,0,0,0.0,0
47254,370,28.0,321.0,999,0.0,2,0,1.0,0
47255,301,22.0,256.0,999,0.0,2,0,1.0,0
47256,383,24.0,335.0,999,0.0,2,0,1.0,0
47257,465,35.0,405.0,999,0.0,2,0,1.0,0
47258,634,48.0,564.0,999,0.0,2,0,1.0,0
47259,230,18.0,187.0,999,0.0,2,0,1.0,0
47260,476,26.0,429.0,999,0.0,2,0,1.0,0
47261,230,23.0,183.0,999,0.0,2,0,1.0,0
47262,287,17.0,249.0,999,0.0,2,0,0.75,0
47263,750,75.0,577.0,999,0.0,2,0,1.0,0
47264,196,19.0,156.0,999,0.0,2,0,1.0,0
47265,174,12.0,135.0,999,0.0,2,0,1.0,0
47266,455,35.0,395.0,999,0.0,2,0,0.66667,0
47267,574,36.0,515.0,999,0.0,2,0,1.0,0
47268,350,24.0,296.0,999,0.0,2,0,1.0,0
47269,360,25.0,314.0,999,0.0,2,0,0.66667,0
47270,395,33.0,341.0,999,0.0,2,0,1.0,0
47271,231,19.0,193.0,999,0.0,2,0,0.91667,0
47272,565,47.0,480.0,999,0.0,2,0,1.0,0
47274,220,27.0,181.0,683,5.656566666,0,0,0.75,4
47275,196,28.0,143.0,795,24.51515,0,0,0.0,5
47276,384,45.0,317.0,773,26.045455,0,0,1.0,6
47277,130,12.0,105.0,856,10.878785,0,0,0.5,3
47278,310,44.0,248.0,790,9.969695,0,0,1.0,5
47279,259,32.0,211.0,782,10.0,0,0,0.14286,4
47280,444,42.0,385.0,759,8.836364,0,0,0.0,6
47281,302,46.0,239.0,791,26.0,0,0,1.0,5
47282,150,19.0,115.0,795,17.81818,0,0,0.0,3
47283,91,8.0,73.0,856,15.111106666,0,0,0.0,2
47285,247,30.0,201.0,635,27.272725,0,0,1.0,5
47286,596,56.0,518.0,771,25.060605,0,0,0.0,5
47287,149,15.0,126.0,772,2.0,0,0,1.0,3
47288,1485,959.0,510.0,772,13.0303,0,0,1.0,3
47289,268,36.0,215.0,792,24.863635,0,0,1.0,5
47290,156,13.0,131.0,865,8.0,0,0,0.0,3
47291,270,26.0,228.0,792,18.8,0,0,1.0,4
47292,44,1.0,38.0,891,0.0,0,0,0.0,0
47293,178,39.0,121.0,263,0.0,0,0,0.0,0
47294,892,75.0,783.0,182,7.21667,20,0,1.0,1
47295,699,51.0,615.0,176,0.0,22,0,1.0,0
47296,460,42.0,384.0,176,16.311113333,17,0,1.0,2
47297,716,73.0,612.0,111,9.41667,20,0,0.88462,1
47298,713,58.0,613.0,176,14.888886666,22,0,1.0,3
47299,648,40.0,567.0,164,14.97778,19,0,1.0,2
47300,1119,62.0,1023.0,188,12.455553333,19,0,0.8125,2
47301,988,74.0,885.0,169,8.66667,18,0,1.0,1
47302,2229,167.0,1945.0,178,9.75,19,0,0.84,1
47303,1167,99.0,1011.0,158,16.0,17,0,0.94737,2
47304,577,64.0,484.0,175,15.066666666,18,0,0.90476,3
47305,798,73.0,670.0,177,16.011113333,23,0,0.95652,5
47306,1275,119.0,1117.0,173,8.08333,21,0,1.0,1
47307,910,91.0,758.0,186,14.9,19,0,1.0,2
47308,1180,94.0,1052.0,177,5.31667,21,0,0.95833,1
47309,1316,98.0,1101.0,107,14.366666666,19,0,0.91667,3
47310,1332,105.0,1136.0,178,17.333333333,24,0,0.96774,4
47311,248,17.0,208.0,999,22.666666666,2,0,0.66667,2
47312,310,29.0,256.0,999,26.666666666,2,0,1.0,2
47313,194,16.0,153.0,999,21.333333333,2,0,1.0,2
47314,1238,326.0,869.0,29,24.666666666,2,0,1.0,2
47315,193,21.0,145.0,999,26.666666666,2,0,0.875,2
47316,342,19.0,297.0,999,24.666666666,2,0,1.0,2
47317,664,47.0,575.0,999,24.666666666,2,0,1.0,2
47318,303,24.0,253.0,999,22.0,2,0,0.33333,2
47319,487,38.0,409.0,999,24.666666666,2,0,0.66667,2
47320,3890,2630.0,1234.0,999,24.666666666,2,0,0.66667,2
47321,288,26.0,241.0,999,24.666666666,2,0,1.0,2
47322,146,14.0,106.0,999,26.666666666,2,0,1.0,2
47323,219,20.0,178.0,999,25.333333333,2,0,0.66667,2
47324,733,94.0,613.0,999,26.666666666,2,0,1.0,2
47325,466,41.0,399.0,999,20.0,2,0,1.0,2
47326,345,26.0,298.0,999,15.333333333,2,0,1.0,2
47327,350,35.0,293.0,999,26.666666666,2,0,1.0,2
47328,253,23.0,204.0,999,8.0,2,0,1.0,2
47329,360,32.0,302.0,999,26.666666666,2,0,1.0,2
47330,180,15.0,144.0,999,23.333333333,2,0,1.0,2
47331,351,33.0,294.0,999,26.666666666,2,0,1.0,2
47332,423,37.0,328.0,999,19.333333333,2,0,1.0,2
47333,1377,157.0,1194.0,25,24.666666666,2,0,1.0,2
47334,748,121.0,586.0,33,26.666666666,2,0,1.0,2
47335,580,7.0,551.0,999,14.0,2,0,1.0,2
47336,185,22.0,134.0,999,24.666666666,2,0,1.0,2
47337,348,24.0,297.0,999,26.666666666,2,0,1.0,2
47338,428,38.0,366.0,999,23.333333333,2,0,1.0,2
47339,3467,1983.0,1440.0,999,20.0,2,0,1.0,2
47340,394,30.0,342.0,999,26.666666666,2,0,1.0,2
47341,719,52.0,643.0,999,26.666666666,2,0,1.0,2
47342,477,47.0,406.0,999,22.666666666,2,0,1.0,2
47343,620,61.0,518.0,999,25.333333333,2,0,0.8,2
47344,478,38.0,416.0,999,9.333333333,2,0,1.0,2
47345,354,44.0,285.0,999,26.666666666,2,0,1.0,2
47346,294,26.0,241.0,999,17.333333333,2,0,0.66667,2
47347,515,52.0,436.0,223,19.333333333,2,0,1.0,2
47348,488,40.0,426.0,999,18.666666666,2,0,0.8,2
47349,284,28.0,229.0,999,10.0,2,0,1.0,2
47350,345,25.0,299.0,999,26.666666666,2,0,0.5,2
47351,463,29.0,406.0,999,24.666666666,2,0,1.0,2
47352,497,27.0,449.0,999,24.666666666,2,0,0.66667,2
47353,317,23.0,273.0,999,14.0,2,0,1.0,2
47354,4413,2697.0,1683.0,999,24.666666666,2,0,1.0,2
47355,415,36.0,354.0,999,20.666666666,2,0,0.57143,2
47356,242,16.0,205.0,999,24.666666666,2,0,1.0,2
47357,361,31.0,305.0,999,22.666666666,2,0,0.66667,2
47358,349,28.0,300.0,999,15.333333333,2,0,1.0,2
47359,241,21.0,198.0,999,24.666666666,2,0,1.0,2
47360,242,27.0,203.0,999,0.0,6,0,1.0,0
47361,588,58.0,516.0,999,0.0,7,0,1.0,0
47362,256,29.0,210.0,999,0.0,6,0,1.0,0
47363,378,52.0,305.0,999,0.0,6,0,1.0,0
47364,445,160.0,272.0,999,0.0,6,0,1.0,0
47365,215,15.0,188.0,999,0.0,6,0,1.0,0
47366,240,30.0,199.0,999,0.0,6,0,0.9,0
47367,378,34.0,309.0,999,0.0,7,0,1.0,0
47368,417,56.0,346.0,999,0.0,6,0,0.83333,0
47369,369,36.0,318.0,999,0.0,6,0,1.0,0
47370,224,24.0,186.0,999,0.0,6,0,1.0,0
47371,379,33.0,331.0,999,0.0,4,0,0.92308,0
47372,622,62.0,544.0,999,0.0,7,0,1.0,0
47373,282,31.0,240.0,999,0.0,6,0,0.88889,0
47374,439,36.0,383.0,999,0.0,6,0,1.0,0
47375,421,53.0,352.0,999,0.0,7,0,1.0,0
47376,221,22.0,186.0,999,0.0,6,0,1.0,0
47377,309,29.0,258.0,999,0.0,6,0,1.0,0
47378,327,34.0,280.0,999,0.0,6,0,0.86667,0
47379,278,27.0,236.0,999,0.0,6,0,1.0,0
47380,481,54.0,413.0,999,0.0,6,0,1.0,0
47381,460,39.0,407.0,999,0.0,7,0,1.0,0
47382,259,25.0,217.0,999,0.0,6,0,0.91667,0
47383,492,39.0,437.0,999,0.0,6,0,0.84211,0
47384,386,24.0,350.0,999,0.0,6,0,0.9375,0
47385,353,37.0,305.0,999,0.0,6,0,1.0,0
47386,222,25.0,190.0,999,0.0,3,0,1.0,0
47387,115,7.0,100.0,160,0.0,0,0,0.0,0
47388,15,3.0,9.0,999,0.0,0,0,0.0,0
47389,455,18.0,427.0,202,0.0,0,0,0.0,0
47390,42,5.0,30.0,999,0.0,0,0,0.0,0
47391,1567,57.0,1499.0,129,0.0,0,0,1.0,0
47392,23,7.0,8.0,999,0.0,0,0,0.0,0
47393,100,11.0,84.0,112,0.0,1,0,0.57143,0
47394,95,11.0,71.0,148,0.0,1,0,1.0,0
47395,97,11.0,81.0,148,0.0,1,0,1.0,0
47396,122,13.0,104.0,262,0.0,1,0,1.0,0
47397,238,29.0,204.0,53,0.0,1,0,0.8,0
47398,108,14.0,89.0,44,0.0,1,0,1.0,0
47399,253,42.0,200.0,42,0.0,1,0,1.0,0
47400,108,9.0,93.0,148,0.0,1,0,1.0,0
47401,95,10.0,79.0,148,0.0,1,0,0.33333,0
47402,129,13.0,112.0,148,0.0,0,0,0.6,0
47403,100,14.0,72.0,140,0.0,1,0,1.0,0
47404,138,9.0,118.0,148,0.0,1,0,0.57143,0
47405,118,14.0,97.0,34,0.0,1,0,1.0,0
47406,76,7.0,61.0,144,0.0,1,0,1.0,0
47407,249,36.0,208.0,191,0.0,1,0,1.0,0
47408,145,14.0,123.0,148,0.0,1,0,1.0,0
47409,69,6.0,58.0,274,0.0,1,0,1.0,0
47410,72,7.0,60.0,154,0.0,1,0,1.0,0
47411,94,14.0,75.0,149,0.0,1,0,1.0,0
47412,191,22.0,163.0,151,0.0,1,0,0.5,0
47413,97,11.0,81.0,71,0.0,1,0,1.0,0
47414,145,14.0,122.0,148,0.0,1,0,1.0,0
47415,123,14.0,104.0,153,0.0,1,0,1.0,0
47416,86,7.0,75.0,187,0.0,0,0,0.0,0
47417,9,2.0,4.0,278,0.0,0,0,0.0,0
47418,1272,99.0,1052.0,31,10.162687727,7,1,1.0,25
47419,804,84.0,612.0,31,9.831435454,3,0,1.0,25
47421,1187,101.0,989.0,31,8.647632727,7,0,0.99502,22
47423,1889,128.0,1572.0,44,10.272727272,8,1,1.0,43
47424,562,31.0,446.0,43,8.810495909,3,0,0.9951,19
47425,1138,177.0,862.0,31,8.101175263,8,0,0.89286,17
47427,356,43.0,296.0,35,8.0,0,0,0.97917,2
47428,1532,153.0,1260.0,31,7.870258636,10,0,0.99485,20
47429,948,169.0,674.0,189,7.0,3,0,0.96667,2
47430,1732,109.0,1430.0,34,10.363636363,10,0,1.0,46
47431,943,51.0,779.0,31,9.9189565,8,0,1.0,27
47432,817,42.0,638.0,31,10.013416818,8,0,1.0,36
47433,1010,45.0,824.0,36,10.363636363,8,1,1.0,36
47434,1690,69.0,1424.0,43,10.4,9,0,1.0,49
47435,1099,191.0,850.0,31,8.060408,3,1,1.0,12
47436,34,9.0,21.0,278,0.0,0,0,1.0,0
47437,945,134.0,775.0,31,7.0388,7,0,0.98925,5
47438,110,23.0,82.0,87,0.0,0,0,0.0,0
47439,858,51.0,693.0,31,9.767011363,7,0,1.0,23
47440,807,36.0,645.0,36,8.518226818,9,0,1.0,27
47441,279,9.0,238.0,31,7.14646375,6,0,1.0,5
47442,67,7.0,52.0,228,0.0,0,0,0.95652,0
47443,929,56.0,745.0,42,9.875420909,9,1,0.99519,28
47444,3459,533.0,2507.0,31,9.009151818,10,3,1.0,31
47445,746,131.0,561.0,190,0.0,1,0,1.0,0
47446,687,33.0,555.0,56,9.8760605,7,0,0.98485,21
47447,641,31.0,518.0,42,6.539914545,5,0,0.9881,22
47448,978,75.0,823.0,42,6.9644325,4,0,0.98592,18
47449,650,17.0,530.0,80,10.096007272,7,0,1.0,24
47450,1328,148.0,1074.0,31,10.11111125,4,0,0.98529,25
47451,688,357.0,321.0,43,9.0,0,0,1.0,1
47453,1193,135.0,948.0,42,9.515039545,3,0,0.98361,24
47454,8,1.0,3.0,278,0.0,0,0,0.0,0
47455,892,37.0,744.0,31,10.3358025,9,0,0.99441,24
47456,889,75.0,724.0,70,9.52862,7,0,1.0,20
47457,751,84.0,588.0,31,8.451375,7,1,1.0,15
47458,659,41.0,528.0,31,9.359708,4,0,1.0,18
47459,49,7.0,37.0,262,0.0,0,0,0.0,0
47460,1050,49.0,896.0,36,9.675540454,10,1,1.0,22
47461,422,25.0,344.0,42,8.147185714,2,0,0.99412,11
47462,9,1.0,8.0,263,0.0,0,0,0.0,0
47463,2122,177.0,1767.0,28,10.202693181,10,0,1.0,44
47464,760,39.0,623.0,79,9.389796363,9,0,1.0,20
47465,1494,149.0,1226.0,39,10.04315909,8,1,1.0,26
47466,1058,181.0,859.0,69,4.047813333,3,0,1.0,3
47468,860,46.0,723.0,36,9.069982727,9,0,1.0,19
47469,1712,156.0,1389.0,38,8.643925909,8,0,0.94488,41
47470,520,32.0,414.0,69,8.192996,1,0,1.0,17
47472,1115,106.0,853.0,9,9.886083181,9,0,1.0,42
47473,846,44.0,692.0,42,9.740400909,9,1,1.0,24
47474,859,26.0,735.0,31,9.122345,10,0,1.0,19
47475,820,34.0,645.0,43,10.363636363,9,0,1.0,41
47477,227,24.0,194.0,192,0.0,1,0,1.0,0
47478,802,54.0,655.0,39,10.268135909,8,0,1.0,19
47479,8,1.0,3.0,273,0.0,0,0,0.0,0
47480,122,12.0,106.0,89,0.0,0,0,0.5,0
47482,1027,83.0,909.0,42,8.419753333,3,1,1.0,7
47483,1694,179.0,1356.0,31,9.842104285,7,0,0.96774,33
47484,665,22.0,484.0,37,8.566911,6,0,1.0,38
47485,1222,78.0,1018.0,31,9.934343181,10,0,1.0,26
47486,219,9.0,204.0,92,0.0,2,0,1.0,0
47487,370,76.0,280.0,42,0.0,0,0,0.0,0
47488,1087,82.0,875.0,31,10.209774545,4,0,1.0,31
47489,1383,118.0,1108.0,77,10.2319195,6,1,1.0,34
47490,752,41.0,623.0,31,8.162214444,8,0,0.995,18
47491,375,30.0,336.0,151,0.0,0,0,1.0,0
47492,1409,130.0,1132.0,31,9.511223181,10,0,1.0,39
47493,803,77.0,642.0,15,10.045455,5,0,0.99425,18
47495,816,113.0,585.0,31,6.014581428,3,0,1.0,19
47496,473,16.0,370.0,36,8.453453181,5,0,1.0,19
47497,585,22.0,463.0,43,6.801881666,9,0,1.0,21
47498,3429,58.0,3210.0,35,10.363636363,10,1,1.0,36
47499,15,2.0,8.0,278,0.0,0,0,0.0,0
47500,773,36.0,636.0,31,8.682498181,10,0,1.0,19
47501,2232,247.0,1870.0,41,7.80919409,7,1,1.0,21
47502,1205,144.0,945.0,42,7.028482727,2,0,0.99291,28
47503,2184,200.0,1832.0,31,9.177912,9,1,1.0,38
47505,873,44.0,713.0,21,9.54769909,6,0,1.0,29
47506,53,8.0,40.0,228,0.0,0,0,0.5,0
47507,1570,147.0,1278.0,31,10.272727272,8,0,1.0,34
47508,869,37.0,732.0,43,9.391868181,6,0,1.0,21
47510,1078,139.0,893.0,31,4.060606,5,0,1.0,3
47511,993,71.0,822.0,31,9.262633636,7,0,0.99015,21
47512,797,28.0,642.0,42,9.30297909,10,1,1.0,31
47513,1066,118.0,822.0,29,8.512227727,4,1,0.99,21
47514,466,37.0,342.0,42,7.159838823,1,0,0.96721,21
47515,57,5.0,48.0,204,0.0,0,0,1.0,0
47516,540,30.0,424.0,36,7.588620909,6,0,1.0,19
47517,1435,155.0,1136.0,31,9.631371818,4,0,0.87097,39
47518,151,8.0,123.0,42,6.521886666,0,0,1.0,4
47519,1069,69.0,878.0,76,10.042421818,9,1,1.0,27
47520,660,32.0,508.0,42,9.242995454,4,0,0.98529,24
47521,38,8.0,26.0,214,0.0,0,0,1.0,0
47522,192,31.0,158.0,187,0.0,0,0,0.0,0
47523,143,15.0,127.0,101,0.0,0,0,0.0,0
47524,1089,133.0,806.0,31,10.185184545,10,0,1.0,37
47525,29,5.0,19.0,252,0.0,0,0,0.0,0
47526,2541,245.0,2105.0,30,10.272727272,5,1,0.99497,47
47527,816,29.0,687.0,31,9.048995454,5,0,0.99462,19
47528,850,70.0,661.0,55,9.745566818,0,0,1.0,30
47529,581,55.0,438.0,37,3.71477409,5,0,1.0,19
47530,162,9.0,145.0,230,7.0,0,0,0.95652,1
47531,490,72.0,407.0,57,0.0,0,0,1.0,0
47532,1281,88.0,1038.0,31,8.933042727,10,0,0.97949,34
47533,224,7.0,177.0,56,8.813590909,4,0,1.0,8
47534,192,16.0,165.0,240,7.0,2,0,1.0,1
47535,1651,76.0,1394.0,31,10.14141409,2,1,1.0,38
47537,245,25.0,207.0,249,0.0,0,0,1.0,0
47538,1488,157.0,1239.0,31,8.95096619,5,0,0.99448,19
47539,1505,124.0,1263.0,31,9.798489545,8,0,1.0,23
47540,475,12.0,374.0,42,7.638717647,8,0,1.0,15
47541,106,8.0,83.0,31,1.75084,0,0,0.83333,2
47542,163,21.0,122.0,232,10.0,0,0,0.875,2
47543,1324,89.0,1113.0,31,9.436486363,10,0,1.0,28
47544,623,58.0,478.0,42,7.404748095,1,0,1.0,18
47546,1278,97.0,1038.0,39,9.562626818,10,0,1.0,30
47547,1593,179.0,1266.0,30,10.134068181,8,0,1.0,33
47548,517,35.0,430.0,42,7.0,7,1,1.0,1
47549,1279,159.0,1026.0,31,9.44742409,5,1,0.99485,20
47551,818,34.0,691.0,31,7.85167,7,0,0.99512,19
47552,116,15.0,100.0,188,0.0,0,0,0.66667,0
47553,1012,80.0,826.0,42,8.455617272,10,0,0.99505,24
47554,1023,54.0,802.0,31,10.01678409,11,0,1.0,48
47556,560,35.0,443.0,36,8.7743855,6,0,1.0,18
47558,1786,91.0,1588.0,42,9.151335909,11,0,1.0,19
47559,803,39.0,657.0,42,9.238758095,6,0,1.0,25
47560,852,30.0,650.0,37,10.363636363,10,0,1.0,49
47562,1287,192.0,1007.0,31,9.069336315,8,0,1.0,18
47563,750,37.0,626.0,31,8.960317142,5,0,1.0,18
47564,583,24.0,466.0,43,7.960077857,4,0,1.0,20
47565,629,19.0,512.0,42,9.636980454,7,0,1.0,23
47566,811,42.0,652.0,31,8.826021818,10,0,1.0,26
47567,1034,72.0,796.0,31,10.10101,9,0,1.0,32
47568,1082,83.0,881.0,56,9.030860454,5,0,0.97826,26
47569,638,34.0,509.0,61,9.132435,8,0,0.99517,19
47571,1263,156.0,1022.0,37,8.76551,5,0,0.99394,19
47573,285,18.0,258.0,65,6.0,2,0,1.0,1
47575,416,103.0,289.0,184,0.0,0,0,0.0,0
47576,880,78.0,713.0,35,9.401235,6,0,1.0,19
47577,177,11.0,153.0,65,2.45118,0,0,0.89474,1
47578,10,2.0,4.0,278,0.0,0,0,0.0,0
47581,1943,198.0,1593.0,42,9.626583636,7,0,0.99505,41
47582,1569,111.0,1315.0,42,10.363636363,10,0,1.0,29
47583,1049,73.0,822.0,26,10.035914545,11,0,1.0,41
47584,1491,161.0,1140.0,31,10.4,9,0,1.0,39
47585,92,8.0,75.0,78,3.151516666,0,0,1.0,1
47586,864,42.0,707.0,30,8.976833636,6,0,1.0,26
47587,864,94.0,660.0,88,9.895286363,3,0,0.9845,24
47588,551,41.0,398.0,31,9.022233,4,0,0.96875,21
47589,522,36.0,397.0,42,8.66779909,8,0,1.0,19
47592,609,82.0,494.0,40,2.10101,6,0,0.94203,1
47593,20,3.0,12.0,278,0.0,0,0,0.0,0
47595,963,74.0,776.0,31,9.507855909,11,0,0.99517,24
47596,623,32.0,500.0,31,6.368191363,7,0,1.0,20
47598,907,63.0,711.0,42,9.8290795,9,0,1.0,37
47600,860,58.0,684.0,42,9.141475,9,0,1.0,25
47601,154,7.0,139.0,263,6.0,0,0,0.75,1
47602,1444,147.0,1187.0,31,9.351799473,8,1,0.99517,17
47603,1818,221.0,1425.0,31,10.4,10,0,1.0,32
47604,1049,99.0,674.0,24,10.25074,6,0,1.0,70
47606,121,10.0,104.0,206,0.0,0,0,1.0,0
47607,1683,143.0,1376.0,31,10.363636363,11,0,1.0,35
47608,471,27.0,336.0,42,7.923045238,0,0,0.96667,26
47609,1277,156.0,974.0,31,9.24972909,9,1,1.0,19
47610,828,31.0,695.0,31,9.322270454,6,0,1.0,22
47611,27,5.0,17.0,192,0.0,0,0,0.0,0
47612,1015,47.0,853.0,43,9.076540909,5,1,0.98985,24
47615,1530,141.0,1223.0,31,9.74264909,10,0,1.0,36
47616,927,59.0,749.0,31,9.604697727,7,0,0.99167,26
47617,1307,127.0,1026.0,31,8.290403,5,0,1.0,18
47618,860,75.0,683.0,31,9.833741818,1,0,0.99515,24
47619,524,22.0,407.0,42,9.987552727,5,0,1.0,21
47620,1462,188.0,1172.0,31,9.239338,7,0,1.0,18
47621,727,38.0,642.0,42,7.575308888,1,0,1.0,9
47622,554,38.0,422.0,34,9.730746666,11,1,1.0,18
47623,134,9.0,117.0,223,0.0,1,0,0.5,0
47624,1718,127.0,1418.0,34,10.363636363,9,2,1.0,36
47625,1485,125.0,1266.0,42,9.193785909,12,1,1.0,19
47626,782,37.0,625.0,39,8.597041818,6,0,1.0,30
47628,1627,217.0,1257.0,34,8.581825454,6,1,0.95,24
